master_id,master_fileID,slave_id,slave_fileID,delta_days,track,perp_baseline,temp_baseline
S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6,S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6-SLC,12,76,49.33861254118893,12
S1A_IW_SLC__1SDV_20220101T221458_20220101T221526_041273_04E7D1_90A6,S1A_IW_SLC__1SDV_20220101T221458_20220101T221526_041273_04E7D1_90A6-SLC,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7-SLC,12,76,51.164668041052785,12
S1A_IW_SLC__1SDV_20220101T221614_20220101T221641_041273_04E7D1_0F4E,S1A_IW_SLC__1SDV_20220101T221614_20220101T221641_041273_04E7D1_0F4E-SLC,S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618,S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618-SLC,12,76,60.50334046671245,12
S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7-SLC,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB-SLC,12,76,31.851113772021595,12
S1A_IW_SLC__1SDV_20220113T221638_20220113T221705_041448_04ED96_8ECB,S1A_IW_SLC__1SDV_20220113T221638_20220113T221705_041448_04ED96_8ECB-SLC,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F-SLC,12,76,25.12283284063478,12
S1A_IW_SLC__1SDV_20220206T221429_20220206T221459_041798_04F994_0946,S1A_IW_SLC__1SDV_20220206T221429_20220206T221459_041798_04F994_0946-SLC,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21-SLC,12,76,102.50800073773866,12
S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26,S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26-SLC,S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD,S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD-SLC,12,76,105.47991703317022,12
S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9,S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9-SLC,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742-SLC,12,76,92.18218068644953,12
S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21-SLC,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0-SLC,12,76,134.45268597900085,12
S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742-SLC,S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF,S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF-SLC,12,76,135.34889012058807,12
S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD,S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD-SLC,S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81,S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81-SLC,12,76,135.65557845054104,12
S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0-SLC,S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009,S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009-SLC,12,76,92.50807903752124,12
S1A_IW_SLC__1SDV_20220302T221456_20220302T221524_042148_0505A9_0728,S1A_IW_SLC__1SDV_20220302T221456_20220302T221524_042148_0505A9_0728-SLC,S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6,S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6-SLC,12,76,60.87282591439095,12
S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054,S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054-SLC,S1A_IW_SLC__1SDV_20220314T221523_20220314T221550_042323_050B94_0D59,S1A_IW_SLC__1SDV_20220314T221523_20220314T221550_042323_050B94_0D59-SLC,12,76,63.214832314005314,12
S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF,S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF-SLC,S1A_IW_SLC__1SDV_20220314T221637_20220314T221704_042323_050B94_17DD,S1A_IW_SLC__1SDV_20220314T221637_20220314T221704_042323_050B94_17DD-SLC,12,76,68.53838820426603,12
S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81,S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81-SLC,S1A_IW_SLC__1SDV_20220314T221702_20220314T221730_042323_050B94_30F7,S1A_IW_SLC__1SDV_20220314T221702_20220314T221730_042323_050B94_30F7-SLC,12,76,70.74715095669295,12
S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009,S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009-SLC,S1A_IW_SLC__1SDV_20220326T221430_20220326T221459_042498_05118A_98CB,S1A_IW_SLC__1SDV_20220326T221430_20220326T221459_042498_05118A_98CB-SLC,12,76,103.65134018821107,12
S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6,S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6-SLC,S1A_IW_SLC__1SDV_20220326T221457_20220326T221525_042498_05118A_2460,S1A_IW_SLC__1SDV_20220326T221457_20220326T221525_042498_05118A_2460-SLC,12,76,122.00319538192684,12
S1A_IW_SLC__1SDV_20220314T221547_20220314T221614_042323_050B94_019C,S1A_IW_SLC__1SDV_20220314T221547_20220314T221614_042323_050B94_019C-SLC,S1A_IW_SLC__1SDV_20220326T221548_20220326T221615_042498_05118A_0942,S1A_IW_SLC__1SDV_20220326T221548_20220326T221615_042498_05118A_0942-SLC,12,76,125.0327037638771,12
S1A_IW_SLC__1SDV_20220314T221637_20220314T221704_042323_050B94_17DD,S1A_IW_SLC__1SDV_20220314T221637_20220314T221704_042323_050B94_17DD-SLC,S1A_IW_SLC__1SDV_20220326T221637_20220326T221704_042498_05118A_DF0E,S1A_IW_SLC__1SDV_20220326T221637_20220326T221704_042498_05118A_DF0E-SLC,12,76,127.88445886071601,12
S1A_IW_SLC__1SDV_20220326T221430_20220326T221459_042498_05118A_98CB,S1A_IW_SLC__1SDV_20220326T221430_20220326T221459_042498_05118A_98CB-SLC,S1A_IW_SLC__1SDV_20220407T221430_20220407T221500_042673_05176E_59FD,S1A_IW_SLC__1SDV_20220407T221430_20220407T221500_042673_05176E_59FD-SLC,12,76,141.1890262871212,12
S1A_IW_SLC__1SDV_20220326T221457_20220326T221525_042498_05118A_2460,S1A_IW_SLC__1SDV_20220326T221457_20220326T221525_042498_05118A_2460-SLC,S1A_IW_SLC__1SDV_20220407T221457_20220407T221525_042673_05176E_5EBE,S1A_IW_SLC__1SDV_20220407T221457_20220407T221525_042673_05176E_5EBE-SLC,12,76,159.74049099512752,12
S1A_IW_SLC__1SDV_20220326T221548_20220326T221615_042498_05118A_0942,S1A_IW_SLC__1SDV_20220326T221548_20220326T221615_042498_05118A_0942-SLC,S1A_IW_SLC__1SDV_20220407T221548_20220407T221615_042673_05176E_5025,S1A_IW_SLC__1SDV_20220407T221548_20220407T221615_042673_05176E_5025-SLC,12,76,159.45698929015572,12
S1A_IW_SLC__1SDV_20220326T221613_20220326T221640_042498_05118A_187D,S1A_IW_SLC__1SDV_20220326T221613_20220326T221640_042498_05118A_187D-SLC,S1A_IW_SLC__1SDV_20220407T221613_20220407T221640_042673_05176E_B07B,S1A_IW_SLC__1SDV_20220407T221613_20220407T221640_042673_05176E_B07B-SLC,12,76,141.68297954793766,12
S1A_IW_SLC__1SDV_20220326T221637_20220326T221704_042498_05118A_DF0E,S1A_IW_SLC__1SDV_20220326T221637_20220326T221704_042498_05118A_DF0E-SLC,S1A_IW_SLC__1SDV_20220407T221638_20220407T221704_042673_05176E_12BA,S1A_IW_SLC__1SDV_20220407T221638_20220407T221704_042673_05176E_12BA-SLC,12,76,158.8277047131341,12
S1A_IW_SLC__1SDV_20220326T221702_20220326T221730_042498_05118A_7BB8,S1A_IW_SLC__1SDV_20220326T221702_20220326T221730_042498_05118A_7BB8-SLC,S1A_IW_SLC__1SDV_20220407T221702_20220407T221730_042673_05176E_35DF,S1A_IW_SLC__1SDV_20220407T221702_20220407T221730_042673_05176E_35DF-SLC,12,76,141.3829574356855,12
S1A_IW_SLC__1SDV_20220501T221431_20220501T221501_043023_052316_901E,S1A_IW_SLC__1SDV_20220501T221431_20220501T221501_043023_052316_901E-SLC,S1A_IW_SLC__1SDV_20220513T221432_20220513T221501_043198_0528C0_530E,S1A_IW_SLC__1SDV_20220513T221432_20220513T221501_043198_0528C0_530E-SLC,12,76,109.93386457955722,12
S1A_IW_SLC__1SDV_20220501T221458_20220501T221526_043023_052316_5E97,S1A_IW_SLC__1SDV_20220501T221458_20220501T221526_043023_052316_5E97-SLC,S1A_IW_SLC__1SDV_20220513T221459_20220513T221527_043198_0528C0_DA89,S1A_IW_SLC__1SDV_20220513T221459_20220513T221527_043198_0528C0_DA89-SLC,12,76,134.42094591444476,12
S1A_IW_SLC__1SDV_20220501T221549_20220501T221616_043023_052316_446D,S1A_IW_SLC__1SDV_20220501T221549_20220501T221616_043023_052316_446D-SLC,S1A_IW_SLC__1SDV_20220513T221550_20220513T221617_043198_0528C0_28DC,S1A_IW_SLC__1SDV_20220513T221550_20220513T221617_043198_0528C0_28DC-SLC,12,76,135.62367253386194,12
S1A_IW_SLC__1SDV_20220501T221614_20220501T221641_043023_052316_ACAF,S1A_IW_SLC__1SDV_20220501T221614_20220501T221641_043023_052316_ACAF-SLC,S1A_IW_SLC__1SDV_20220513T221615_20220513T221635_043198_0528C0_119C,S1A_IW_SLC__1SDV_20220513T221615_20220513T221635_043198_0528C0_119C-SLC,12,76,113.96751403622176,12
S1A_IW_SLC__1SDV_20220606T221434_20220606T221503_043548_053325_2DBF,S1A_IW_SLC__1SDV_20220606T221434_20220606T221503_043548_053325_2DBF-SLC,S1A_IW_SLC__1SDV_20220618T221434_20220618T221504_043723_053857_EC5C,S1A_IW_SLC__1SDV_20220618T221434_20220618T221504_043723_053857_EC5C-SLC,12,76,161.88544942139086,12
S1A_IW_SLC__1SDV_20220606T221501_20220606T221529_043548_053325_4DBB,S1A_IW_SLC__1SDV_20220606T221501_20220606T221529_043548_053325_4DBB-SLC,S1A_IW_SLC__1SDV_20220618T221502_20220618T221530_043723_053857_1C3A,S1A_IW_SLC__1SDV_20220618T221502_20220618T221530_043723_053857_1C3A-SLC,12,76,161.5679533541017,12
S1A_IW_SLC__1SDV_20220606T221552_20220606T221619_043548_053325_89E0,S1A_IW_SLC__1SDV_20220606T221552_20220606T221619_043548_053325_89E0-SLC,S1A_IW_SLC__1SDV_20220618T221552_20220618T221619_043723_053857_F9A9,S1A_IW_SLC__1SDV_20220618T221552_20220618T221619_043723_053857_F9A9-SLC,12,76,165.92761592639027,12
S1A_IW_SLC__1SDV_20220606T221617_20220606T221637_043548_053325_9CF4,S1A_IW_SLC__1SDV_20220606T221617_20220606T221637_043548_053325_9CF4-SLC,S1A_IW_SLC__1SDV_20220618T221617_20220618T221638_043723_053857_250D,S1A_IW_SLC__1SDV_20220618T221617_20220618T221638_043723_053857_250D-SLC,12,76,171.12236735003668,12
S1A_IW_SLC__1SDV_20220724T221436_20220724T221455_044248_054801_140F,S1A_IW_SLC__1SDV_20220724T221436_20220724T221455_044248_054801_140F-SLC,S1A_IW_SLC__1SDV_20220805T221437_20220805T221456_044423_054D22_4F2A,S1A_IW_SLC__1SDV_20220805T221437_20220805T221456_044423_054D22_4F2A-SLC,12,76,81.53374066224978,12
S1A_IW_SLC__1SDV_20220817T221438_20220817T221508_044598_0552CF_978E,S1A_IW_SLC__1SDV_20220817T221438_20220817T221508_044598_0552CF_978E-SLC,S1A_IW_SLC__1SDV_20220829T221438_20220829T221508_044773_0558BA_C7B5,S1A_IW_SLC__1SDV_20220829T221438_20220829T221508_044773_0558BA_C7B5-SLC,12,76,87.09265694730827,12
S1A_IW_SLC__1SDV_20220817T221505_20220817T221533_044598_0552CF_0F66,S1A_IW_SLC__1SDV_20220817T221505_20220817T221533_044598_0552CF_0F66-SLC,S1A_IW_SLC__1SDV_20220829T221506_20220829T221534_044773_0558BA_B6CE,S1A_IW_SLC__1SDV_20220829T221506_20220829T221534_044773_0558BA_B6CE-SLC,12,76,56.35828272089725,12
S1A_IW_SLC__1SDV_20220817T221531_20220817T221558_044598_0552CF_3DC7,S1A_IW_SLC__1SDV_20220817T221531_20220817T221558_044598_0552CF_3DC7-SLC,S1A_IW_SLC__1SDV_20220829T221532_20220829T221558_044773_0558BA_52D5,S1A_IW_SLC__1SDV_20220829T221532_20220829T221558_044773_0558BA_52D5-SLC,12,76,56.56458419435161,12
S1A_IW_SLC__1SDV_20220817T221556_20220817T221623_044598_0552CF_D628,S1A_IW_SLC__1SDV_20220817T221556_20220817T221623_044598_0552CF_D628-SLC,S1A_IW_SLC__1SDV_20220829T221556_20220829T221623_044773_0558BA_E806,S1A_IW_SLC__1SDV_20220829T221556_20220829T221623_044773_0558BA_E806-SLC,12,76,56.711464802483135,12
S1A_IW_SLC__1SDV_20220817T221646_20220817T221713_044598_0552CF_9CBE,S1A_IW_SLC__1SDV_20220817T221646_20220817T221713_044598_0552CF_9CBE-SLC,S1A_IW_SLC__1SDV_20220829T221646_20220829T221713_044773_0558BA_C424,S1A_IW_SLC__1SDV_20220829T221646_20220829T221713_044773_0558BA_C424-SLC,12,76,57.10260245576911,12
S1A_IW_SLC__1SDV_20220829T221438_20220829T221508_044773_0558BA_C7B5,S1A_IW_SLC__1SDV_20220829T221438_20220829T221508_044773_0558BA_C7B5-SLC,S1A_IW_SLC__1SDV_20220910T221439_20220910T221509_044948_055E97_95BD,S1A_IW_SLC__1SDV_20220910T221439_20220910T221509_044948_055E97_95BD-SLC,12,76,150.10439400374176,12
S1A_IW_SLC__1SDV_20220829T221506_20220829T221534_044773_0558BA_B6CE,S1A_IW_SLC__1SDV_20220829T221506_20220829T221534_044773_0558BA_B6CE-SLC,S1A_IW_SLC__1SDV_20220910T221507_20220910T221535_044948_055E97_292F,S1A_IW_SLC__1SDV_20220910T221507_20220910T221535_044948_055E97_292F-SLC,12,76,149.0314267723453,12
S1A_IW_SLC__1SDV_20220829T221532_20220829T221558_044773_0558BA_52D5,S1A_IW_SLC__1SDV_20220829T221532_20220829T221558_044773_0558BA_52D5-SLC,S1A_IW_SLC__1SDV_20220910T221532_20220910T221559_044948_055E97_730E,S1A_IW_SLC__1SDV_20220910T221532_20220910T221559_044948_055E97_730E-SLC,12,76,147.39195011060707,12
S1A_IW_SLC__1SDV_20220829T221556_20220829T221623_044773_0558BA_E806,S1A_IW_SLC__1SDV_20220829T221556_20220829T221623_044773_0558BA_E806-SLC,S1A_IW_SLC__1SDV_20220910T221557_20220910T221624_044948_055E97_2EA9,S1A_IW_SLC__1SDV_20220910T221557_20220910T221624_044948_055E97_2EA9-SLC,12,76,146.2200470848141,12
S1A_IW_SLC__1SDV_20220829T221621_20220829T221648_044773_0558BA_C7D1,S1A_IW_SLC__1SDV_20220829T221621_20220829T221648_044773_0558BA_C7D1-SLC,S1A_IW_SLC__1SDV_20220910T221622_20220910T221649_044948_055E97_3684,S1A_IW_SLC__1SDV_20220910T221622_20220910T221649_044948_055E97_3684-SLC,12,76,144.3453776507528,12
S1A_IW_SLC__1SDV_20220829T221646_20220829T221713_044773_0558BA_C424,S1A_IW_SLC__1SDV_20220829T221646_20220829T221713_044773_0558BA_C424-SLC,S1A_IW_SLC__1SDV_20220910T221647_20220910T221714_044948_055E97_0ED0,S1A_IW_SLC__1SDV_20220910T221647_20220910T221714_044948_055E97_0ED0-SLC,12,76,143.01870062880133,12
S1A_IW_SLC__1SDV_20220829T221711_20220829T221739_044773_0558BA_EA20,S1A_IW_SLC__1SDV_20220829T221711_20220829T221739_044773_0558BA_EA20-SLC,S1A_IW_SLC__1SDV_20220910T221712_20220910T221740_044948_055E97_7929,S1A_IW_SLC__1SDV_20220910T221712_20220910T221740_044948_055E97_7929-SLC,12,76,140.9151289505573,12
S1A_IW_SLC__1SDV_20221004T221439_20221004T221509_045298_056A61_CD62,S1A_IW_SLC__1SDV_20221004T221439_20221004T221509_045298_056A61_CD62-SLC,S1A_IW_SLC__1SDV_20221028T221439_20221028T221509_045648_057569_C5DB,S1A_IW_SLC__1SDV_20221028T221439_20221028T221509_045648_057569_C5DB-SLC,24,76,193.58501308556527,24
S1A_IW_SLC__1SDV_20221121T221532_20221121T221559_045998_05813D_65CC,S1A_IW_SLC__1SDV_20221121T221532_20221121T221559_045998_05813D_65CC-SLC,S1A_IW_SLC__1SDV_20221203T221532_20221203T221559_046173_058732_D529,S1A_IW_SLC__1SDV_20221203T221532_20221203T221559_046173_058732_D529-SLC,12,76,129.6757900454873,12
S1A_IW_SLC__1SDV_20221121T221557_20221121T221624_045998_05813D_63CB,S1A_IW_SLC__1SDV_20221121T221557_20221121T221624_045998_05813D_63CB-SLC,S1A_IW_SLC__1SDV_20221203T221557_20221203T221623_046173_058732_9167,S1A_IW_SLC__1SDV_20221203T221557_20221203T221623_046173_058732_9167-SLC,12,76,128.20392653581047,12
S1A_IW_SLC__1SDV_20221203T221438_20221203T221508_046173_058732_C046,S1A_IW_SLC__1SDV_20221203T221438_20221203T221508_046173_058732_C046-SLC,S1A_IW_SLC__1SDV_20221215T221438_20221215T221507_046348_058D28_152A,S1A_IW_SLC__1SDV_20221215T221438_20221215T221507_046348_058D28_152A-SLC,12,76,78.67026560001045,12
S1A_IW_SLC__1SDV_20221215T221645_20221215T221712_046348_058D28_C368,S1A_IW_SLC__1SDV_20221215T221645_20221215T221712_046348_058D28_C368-SLC,S1A_IW_SLC__1SDV_20221227T221645_20221227T221712_046523_059321_227C,S1A_IW_SLC__1SDV_20221227T221645_20221227T221712_046523_059321_227C-SLC,12,76,53.64192692207075,12
S1A_IW_SLC__1SDV_20221215T221710_20221215T221737_046348_058D28_BBF3,S1A_IW_SLC__1SDV_20221215T221710_20221215T221737_046348_058D28_BBF3-SLC,S1A_IW_SLC__1SDV_20221227T221710_20221227T221737_046523_059321_392B,S1A_IW_SLC__1SDV_20221227T221710_20221227T221737_046523_059321_392B-SLC,12,76,48.316538745406575,12
S1A_IW_SLC__1SDV_20221227T221504_20221227T221532_046523_059321_F586,S1A_IW_SLC__1SDV_20221227T221504_20221227T221532_046523_059321_F586-SLC,S1A_IW_SLC__1SDV_20230108T221504_20230108T221532_046698_059900_FFE3,S1A_IW_SLC__1SDV_20230108T221504_20230108T221532_046698_059900_FFE3-SLC,12,76,39.463736489212216,12
S1A_IW_SLC__1SDV_20221227T221530_20221227T221557_046523_059321_2DF1,S1A_IW_SLC__1SDV_20221227T221530_20221227T221557_046523_059321_2DF1-SLC,S1A_IW_SLC__1SDV_20230108T221530_20230108T221557_046698_059900_535C,S1A_IW_SLC__1SDV_20230108T221530_20230108T221557_046698_059900_535C-SLC,12,76,42.258963121327426,12
S1A_IW_SLC__1SDV_20230108T221436_20230108T221506_046698_059900_6A23,S1A_IW_SLC__1SDV_20230108T221436_20230108T221506_046698_059900_6A23-SLC,S1A_IW_SLC__1SDV_20230120T221436_20230120T221506_046873_059EE9_C099,S1A_IW_SLC__1SDV_20230120T221436_20230120T221506_046873_059EE9_C099-SLC,12,76,92.92796977891182,12
S1A_IW_SLC__1SDV_20230108T221554_20230108T221621_046698_059900_328B,S1A_IW_SLC__1SDV_20230108T221554_20230108T221621_046698_059900_328B-SLC,S1A_IW_SLC__1SDV_20230120T221554_20230120T221621_046873_059EE9_9319,S1A_IW_SLC__1SDV_20230120T221554_20230120T221621_046873_059EE9_9319-SLC,12,76,112.07432509076274,12
S1A_IW_SLC__1SDV_20230108T221644_20230108T221711_046698_059900_CB4E,S1A_IW_SLC__1SDV_20230108T221644_20230108T221711_046698_059900_CB4E-SLC,S1A_IW_SLC__1SDV_20230120T221644_20230120T221711_046873_059EE9_F62E,S1A_IW_SLC__1SDV_20230120T221644_20230120T221711_046873_059EE9_F62E-SLC,12,76,110.86378569298952,12
S1A_IW_SLC__1SDV_20230120T221436_20230120T221506_046873_059EE9_C099,S1A_IW_SLC__1SDV_20230120T221436_20230120T221506_046873_059EE9_C099-SLC,S1A_IW_SLC__1SDV_20230201T221436_20230201T221505_047048_05A4C7_233A,S1A_IW_SLC__1SDV_20230201T221436_20230201T221505_047048_05A4C7_233A-SLC,12,76,134.96766745858966,12
S1A_IW_SLC__1SDV_20230120T221503_20230120T221531_046873_059EE9_90C7,S1A_IW_SLC__1SDV_20230120T221503_20230120T221531_046873_059EE9_90C7-SLC,S1A_IW_SLC__1SDV_20230201T221503_20230201T221531_047048_05A4C7_A9CC,S1A_IW_SLC__1SDV_20230201T221503_20230201T221531_047048_05A4C7_A9CC-SLC,12,76,105.8656099639443,12
S1A_IW_SLC__1SDV_20230120T221554_20230120T221621_046873_059EE9_9319,S1A_IW_SLC__1SDV_20230120T221554_20230120T221621_046873_059EE9_9319-SLC,S1A_IW_SLC__1SDV_20230201T221554_20230201T221621_047048_05A4C7_327E,S1A_IW_SLC__1SDV_20230201T221554_20230201T221621_047048_05A4C7_327E-SLC,12,76,106.47599987576014,12
S1A_IW_SLC__1SDV_20230120T221619_20230120T221646_046873_059EE9_2122,S1A_IW_SLC__1SDV_20230120T221619_20230120T221646_046873_059EE9_2122-SLC,S1A_IW_SLC__1SDV_20230201T221619_20230201T221646_047048_05A4C7_0BF4,S1A_IW_SLC__1SDV_20230201T221619_20230201T221646_047048_05A4C7_0BF4-SLC,12,76,136.5123741218105,12
S1A_IW_SLC__1SDV_20230120T221708_20230120T221736_046873_059EE9_8744,S1A_IW_SLC__1SDV_20230120T221708_20230120T221736_046873_059EE9_8744-SLC,S1A_IW_SLC__1SDV_20230201T221708_20230201T221735_047048_05A4C7_9CFF,S1A_IW_SLC__1SDV_20230201T221708_20230201T221735_047048_05A4C7_9CFF-SLC,12,76,136.87263216184812,12
S1A_IW_SLC__1SDV_20230201T221503_20230201T221531_047048_05A4C7_A9CC,S1A_IW_SLC__1SDV_20230201T221503_20230201T221531_047048_05A4C7_A9CC-SLC,S1A_IW_SLC__1SDV_20230213T221503_20230213T221531_047223_05AAA2_0F77,S1A_IW_SLC__1SDV_20230213T221503_20230213T221531_047223_05AAA2_0F77-SLC,12,76,58.01433800082066,12
S1A_IW_SLC__1SDV_20230201T221643_20230201T221710_047048_05A4C7_B284,S1A_IW_SLC__1SDV_20230201T221643_20230201T221710_047048_05A4C7_B284-SLC,S1A_IW_SLC__1SDV_20230213T221643_20230213T221710_047223_05AAA2_C93D,S1A_IW_SLC__1SDV_20230213T221643_20230213T221710_047223_05AAA2_C93D-SLC,12,76,43.139700727434295,12
S1A_IW_SLC__1SDV_20230201T221708_20230201T221735_047048_05A4C7_9CFF,S1A_IW_SLC__1SDV_20230201T221708_20230201T221735_047048_05A4C7_9CFF-SLC,S1A_IW_SLC__1SDV_20230213T221708_20230213T221735_047223_05AAA2_9D47,S1A_IW_SLC__1SDV_20230213T221708_20230213T221735_047223_05AAA2_9D47-SLC,12,76,84.67473555435716,12
S1A_IW_SLC__1SDV_20230213T221435_20230213T221505_047223_05AAA2_01EB,S1A_IW_SLC__1SDV_20230213T221435_20230213T221505_047223_05AAA2_01EB-SLC,S1A_IW_SLC__1SDV_20230225T221435_20230225T221505_047398_05B09D_0782,S1A_IW_SLC__1SDV_20230225T221435_20230225T221505_047398_05B09D_0782-SLC,12,76,62.77512087075028,12
S1A_IW_SLC__1SDV_20230213T221503_20230213T221531_047223_05AAA2_0F77,S1A_IW_SLC__1SDV_20230213T221503_20230213T221531_047223_05AAA2_0F77-SLC,S1A_IW_SLC__1SDV_20230225T221503_20230225T221531_047398_05B09D_7D36,S1A_IW_SLC__1SDV_20230225T221503_20230225T221531_047398_05B09D_7D36-SLC,12,76,149.99378466836268,12
S1A_IW_SLC__1SDV_20230213T221553_20230213T221620_047223_05AAA2_FC16,S1A_IW_SLC__1SDV_20230213T221553_20230213T221620_047223_05AAA2_FC16-SLC,S1A_IW_SLC__1SDV_20230225T221553_20230225T221620_047398_05B09D_38F3,S1A_IW_SLC__1SDV_20230225T221553_20230225T221620_047398_05B09D_38F3-SLC,12,76,148.08921526039413,12
S1A_IW_SLC__1SDV_20230213T221618_20230213T221645_047223_05AAA2_C17D,S1A_IW_SLC__1SDV_20230213T221618_20230213T221645_047223_05AAA2_C17D-SLC,S1A_IW_SLC__1SDV_20230225T221618_20230225T221645_047398_05B09D_C249,S1A_IW_SLC__1SDV_20230225T221618_20230225T221645_047398_05B09D_C249-SLC,12,76,146.87430294961496,12
S1A_IW_SLC__1SDV_20230213T221643_20230213T221710_047223_05AAA2_C93D,S1A_IW_SLC__1SDV_20230213T221643_20230213T221710_047223_05AAA2_C93D-SLC,S1A_IW_SLC__1SDV_20230225T221643_20230225T221710_047398_05B09D_4186,S1A_IW_SLC__1SDV_20230225T221643_20230225T221710_047398_05B09D_4186-SLC,12,76,146.03486765638635,12
S1A_IW_SLC__1SDV_20230213T221708_20230213T221735_047223_05AAA2_9D47,S1A_IW_SLC__1SDV_20230213T221708_20230213T221735_047223_05AAA2_9D47-SLC,S1A_IW_SLC__1SDV_20230225T221708_20230225T221735_047398_05B09D_E0F5,S1A_IW_SLC__1SDV_20230225T221708_20230225T221735_047398_05B09D_E0F5-SLC,12,76,60.112793089201936,12
S1A_IW_SLC__1SDV_20230225T221435_20230225T221505_047398_05B09D_0782,S1A_IW_SLC__1SDV_20230225T221435_20230225T221505_047398_05B09D_0782-SLC,S1A_IW_SLC__1SDV_20230309T221435_20230309T221505_047573_05B686_6E2B,S1A_IW_SLC__1SDV_20230309T221435_20230309T221505_047573_05B686_6E2B-SLC,12,76,53.27662961571154,12
S1A_IW_SLC__1SDV_20230225T221528_20230225T221555_047398_05B09D_EAE2,S1A_IW_SLC__1SDV_20230225T221528_20230225T221555_047398_05B09D_EAE2-SLC,S1A_IW_SLC__1SDV_20230309T221528_20230309T221555_047573_05B686_9B45,S1A_IW_SLC__1SDV_20230309T221528_20230309T221555_047573_05B686_9B45-SLC,12,76,67.88918214509756,12
